step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
779,97420,3116,0.03956655991326443,0.75,0.75,,,,,,,,,
780,97552,3120,0.01669455107130716,1.0,1.0,,,,,,,,,
781,97684,3124,0.014008842797256876,1.0,1.0,,,,,,,,,
782,97816,3128,0.02364265231889874,0.75,0.75,,,,,,,,,
783,97948,3132,0.038049711700252835,0.75,0.75,,,,,,,,,
784,98080,3136,0.013202259715781109,1.0,1.0,,,,,,,,,
785,98180,3140,0.02740220575532817,0.75,0.75,0.03467428799425079,0.75,0.75,,,,,,
786,98312,3144,0.019278284521176373,1.0,1.0,,,,,,,,,
787,98444,3148,0.028011946336528974,0.75,0.75,,,,,,,,,
788,98544,3152,0.027049262025341247,0.75,0.75,,,,,,,,,
789,98676,3156,0.016979257229185408,1.0,1.0,,,,,,,,,
790,98808,3160,0.01658705231116869,1.0,1.0,,,,,,,,,
791,98940,3164,0.016046293080130454,1.0,1.0,,,,,,,,,
792,99040,3168,0.018191445471034816,1.0,1.0,,,,,,,,,
793,99172,3172,0.013419703450578026,1.0,1.0,0.0164468254262988,1.0,1.0,,,,,,
794,99272,3176,0.022939120716811534,1.0,1.0,,,,,,,,,
795,99372,3180,0.01812968256689108,1.0,1.0,,,,,,,,,
796,99472,3184,0.016893562034831763,1.0,1.0,,,,,,,,,
797,99572,3188,0.027259505699532085,1.0,1.0,,,,,,,,,
798,99672,3192,0.01819661089338965,1.0,1.0,,,,,,,,,
799,99804,3196,0.02335915631137368,1.0,1.0,,,,,,,,,
800,99936,3200,0.01813145871619895,1.0,1.0,,,,,,,,,
801,100036,3204,0.023336349779201557,1.0,1.0,0.04208220333945974,0.75,0.75,,,,,,
802,100168,3208,0.017002441139373443,1.0,1.0,,,,,,,,,
803,100300,3212,0.01575875218015426,1.0,1.0,,,,,,,,,
804,100400,3216,0.019357901139469124,1.0,1.0,,,,,,,,,
805,100532,3220,0.008293286012554973,1.0,1.0,,,,,,,,,
806,100664,3224,0.01438229510269565,1.0,1.0,,,,,,,,,
807,100796,3228,0.009709617297416174,1.0,1.0,,,,,,,,,
808,100928,3232,0.018317227993089914,1.0,1.0,,,,,,,,,
809,101060,3236,0.015033959621642553,1.0,1.0,0.09016621277855544,0.5,0.5,,,,,,
810,101192,3240,0.01642435051945874,1.0,1.0,,,,,,,,,
811,101324,3244,0.01712920427671122,1.0,1.0,,,,,,,,,
812,101456,3248,0.01656076824119708,1.0,1.0,,,,,,,,,
813,101588,3252,0.01377735377714032,1.0,1.0,,,,,,,,,
814,101720,3256,0.017792112297217954,1.0,1.0,,,,,,,,,
815,101820,3260,0.013632572324182394,1.0,1.0,,,,,,,,,
816,101952,3264,0.02409921049612233,0.75,0.75,,,,,,,,,
817,102084,3268,0.033669706545124384,0.75,0.75,0.04202610129413145,0.75,0.75,,,,,,
818,102216,3272,0.011686518877952069,1.0,1.0,,,,,,,,,
819,102348,3276,0.01678516713524303,1.0,1.0,,,,,,,,,
820,102480,3280,0.02138138778735943,1.0,1.0,,,,,,,,,
821,102612,3284,0.05503182255881086,0.75,0.75,,,,,,,,,
822,102744,3288,0.013672615639477642,1.0,1.0,,,,,,,,,
823,102876,3292,0.03963433514728251,0.75,0.75,,,,,,,,,
824,103008,3296,0.017125547229726406,1.0,1.0,,,,,,,,,
825,103140,3300,0.030136800682603066,0.75,0.75,0.04069600128086897,0.75,0.75,,,,,,
826,103240,3304,0.05142437509905107,0.75,0.75,,,,,,,,,
827,103372,3308,0.009375699004886542,1.0,1.0,,,,,,,,,
828,103504,3312,0.013633548486582896,1.0,1.0,,,,,,,,,
829,103636,3316,0.016480775456935534,1.0,1.0,,,,,,,,,
830,103768,3320,0.015941396111352334,1.0,1.0,,,,,,,,,
831,103900,3324,0.05020867289066423,0.5,0.5,,,,,,,,,
832,104032,3328,0.016602529728427556,1.0,1.0,,,,,,,,,
833,104164,3332,0.046670837644900875,0.75,0.75,0.01692507176447812,1.0,1.0,,,,,,
834,104296,3336,0.01630182506215192,1.0,1.0,,,,,,,,,
835,104428,3340,0.020554129217518022,1.0,1.0,,,,,,,,,
836,104560,3344,0.016882977814259233,1.0,1.0,,,,,,,,,
837,104692,3348,0.016563137657104505,1.0,1.0,,,,,,,,,
838,104824,3352,0.02058034093169511,1.0,1.0,,,,,,,,,
839,104956,3356,0.014891670618007568,1.0,1.0,,,,,,,,,
840,105088,3360,0.011319383389238099,1.0,1.0,,,,,,,,,
841,105188,3364,0.03345171872003742,0.75,0.75,0.013495066870298871,1.0,1.0,,,,,,
842,105320,3368,0.01693382170489713,1.0,1.0,,,,,,,,,
843,105452,3372,0.013254859869647648,1.0,1.0,,,,,,,,,
844,105552,3376,0.019236533551544047,1.0,1.0,,,,,,,,,
845,105684,3380,0.03528900150278389,0.75,0.75,,,,,,,,,
846,105784,3384,0.0218029192501884,0.75,0.75,,,,,,,,,
847,105884,3388,0.04030854630176312,0.75,0.75,,,,,,,,,
848,106016,3392,0.01182304617282739,1.0,1.0,,,,,,,,,
849,106148,3396,0.01200475286135543,1.0,1.0,0.019927150823574304,1.0,1.0,,,,,,
850,106280,3400,0.03744422489929775,0.75,0.75,,,,,,,,,
851,106412,3404,0.02305974344655283,0.75,0.75,,,,,,,,,
852,106544,3408,0.019209830050709018,1.0,1.0,,,,,,,,,
853,106676,3412,0.016129489064923633,1.0,1.0,,,,,,,,,
854,106808,3416,0.04060876826804133,0.75,0.75,,,,,,,,,
855,106940,3420,0.07920388886209168,0.75,0.75,,,,,,,,,
856,107072,3424,0.02118631698607984,0.75,0.75,,,,,,,,,
857,107204,3428,0.016403137543555175,1.0,1.0,0.015935857484418177,1.0,1.0,,,,,,
858,107304,3432,0.02449606722641268,1.0,1.0,,,,,,,,,
859,107436,3436,0.0191648064116589,1.0,1.0,,,,,,,,,
860,107536,3440,0.020339334225880825,1.0,1.0,,,,,,,,,
861,107668,3444,0.02027628938945938,1.0,1.0,,,,,,,,,
862,107800,3448,0.02172989519644503,1.0,1.0,,,,,,,,,
863,107932,3452,0.02352808273477166,1.0,1.0,,,,,,,,,
864,108032,3456,0.018780082761727972,1.0,1.0,,,,,,,,,
865,108164,3460,0.01753243027088047,1.0,1.0,0.017106194387747565,1.0,1.0,,,,,,
866,108296,3464,0.014946554277571238,1.0,1.0,,,,,,,,,
867,108428,3468,0.021408070987722138,1.0,1.0,,,,,,,,,
868,108560,3472,0.024433082723876398,1.0,1.0,,,,,,,,,
869,108692,3476,0.014951679372918535,1.0,1.0,,,,,,,,,
870,108824,3480,0.01720202067359267,1.0,1.0,,,,,,,,,
871,108956,3484,0.012959143712367905,1.0,1.0,,,,,,,,,
872,109088,3488,0.033417979325886624,0.75,0.75,,,,,,,,,
873,109188,3492,0.016174245623964984,1.0,1.0,0.04563466326964232,0.75,0.75,,,,,,
874,109288,3496,0.015386358309957021,1.0,1.0,,,,,,,,,
875,109420,3500,0.027589286837236104,0.75,0.75,,,,,,,,,
876,109520,3504,0.021468838101993317,1.0,1.0,,,,,,,,,
877,109620,3508,0.018054001029534753,1.0,1.0,,,,,,,,,
878,109752,3512,0.035386883490464524,0.75,0.75,,,,,,,,,
879,109884,3516,0.01705626287347883,1.0,1.0,,,,,,,,,
880,110016,3520,0.012083280373649929,1.0,1.0,,,,,,,,,
881,110148,3524,0.015117884808249757,1.0,1.0,0.01388756255753833,1.0,1.0,,,,,,
882,110248,3528,0.017361357586972492,1.0,1.0,,,,,,,,,
883,110380,3532,0.014236187398530546,1.0,1.0,,,,,,,,,
884,110512,3536,0.03987834704036771,0.75,0.75,,,,,,,,,
885,110644,3540,0.01556014066335706,1.0,1.0,,,,,,,,,
886,110776,3544,0.04280779177929845,0.5,0.5,,,,,,,,,
887,110908,3548,0.03234598594047249,0.75,0.75,,,,,,,,,
888,111040,3552,0.01574620906272628,1.0,1.0,,,,,,,,,
889,111172,3556,0.011166100423471903,1.0,1.0,0.018804018747970802,0.75,0.75,,,,,,
890,111304,3560,0.015750540745996203,1.0,1.0,,,,,,,,,
891,111436,3564,0.012553358938236841,1.0,1.0,,,,,,,,,
892,111568,3568,0.025023005465623104,1.0,1.0,,,,,,,,,
893,111700,3572,0.023241732097116316,1.0,1.0,,,,,,,,,
894,111832,3576,0.016752377268284494,1.0,1.0,,,,,,,,,
895,111964,3580,0.015091312277660052,1.0,1.0,,,,,,,,,
896,112096,3584,0.016783772969850615,1.0,1.0,,,,,,,,,
897,112228,3588,0.016100449790638433,1.0,1.0,0.01132403008163749,1.0,1.0,,,,,,
898,112360,3592,0.00891948005483954,1.0,1.0,,,,,,,,,
899,112492,3596,0.01650814667035206,1.0,1.0,,,,,,,,,
900,112592,3600,0.013331396097598825,1.0,1.0,,,,,,,,,
901,112724,3604,0.01661492913638938,1.0,1.0,,,,,,,,,
902,112856,3608,0.01647630251451453,1.0,1.0,,,,,,,,,
903,112988,3612,0.014475664417041827,1.0,1.0,,,,,,,,,
904,113088,3616,0.021584001709092793,1.0,1.0,,,,,,,,,
905,113220,3620,0.017467345904655682,0.75,0.75,0.013628997336330712,1.0,1.0,,,,,,
906,113352,3624,0.01901219780264796,0.75,0.75,,,,,,,,,
907,113484,3628,0.011635855089455732,1.0,1.0,,,,,,,,,
908,113616,3632,0.010865742064697769,1.0,1.0,,,,,,,,,
909,113748,3636,0.013085716981040604,1.0,1.0,,,,,,,,,
910,113880,3640,0.013563553647499591,1.0,1.0,,,,,,,,,
911,114012,3644,0.015216559682539809,1.0,1.0,,,,,,,,,
912,114144,3648,0.016147410382206715,1.0,1.0,,,,,,,,,
913,114276,3652,0.013454029519208177,1.0,1.0,0.03310174388126484,0.75,0.75,,,,,,
914,114408,3656,0.027141698527754273,0.75,0.75,,,,,,,,,
915,114540,3660,0.06016058446701436,0.75,0.75,,,,,,,,,
916,114640,3664,0.03102995817058703,0.75,0.75,,,,,,,,,
917,114772,3668,0.041587750080079075,0.75,0.75,,,,,,,,,
918,114872,3672,0.05872092663974268,0.75,0.75,,,,,,,,,
919,115004,3676,0.01897049215892139,1.0,1.0,,,,,,,,,
920,115136,3680,0.029697290496866913,0.75,0.75,,,,,,,,,
921,115268,3684,0.02052081725967753,1.0,1.0,0.01605512927084078,1.0,1.0,,,,,,
922,115400,3688,0.05418589340031417,0.75,0.75,,,,,,,,,
923,115532,3692,0.019066740125376784,1.0,1.0,,,,,,,,,
924,115664,3696,0.017501417790560653,1.0,1.0,,,,,,,,,
925,115764,3700,0.015902306100822446,1.0,1.0,,,,,,,,,
926,115864,3704,0.02081450357318469,1.0,1.0,,,,,,,,,
927,115996,3708,0.023203144792040296,1.0,1.0,,,,,,,,,
928,116096,3712,0.025124033087762235,1.0,1.0,,,,,,,,,
929,116228,3716,0.01614862534774545,1.0,1.0,0.020746944323134356,1.0,1.0,,,,,,
930,116360,3720,0.014209742884644926,1.0,1.0,,,,,,,,,
931,116492,3724,0.03109217506418758,0.75,0.75,,,,,,,,,
932,116592,3728,0.033088579579431704,0.75,0.75,,,,,,,,,
933,116724,3732,0.030273881427268064,0.75,0.75,,,,,,,,,
934,116824,3736,0.020731882818089766,1.0,1.0,,,,,,,,,
935,116956,3740,0.022249898375010416,1.0,1.0,,,,,,,,,
936,117088,3744,0.026079031867861747,1.0,1.0,,,,,,,,,
937,117220,3748,0.041179597478096644,0.5,0.5,0.016620115294275876,1.0,1.0,,,,,,
938,117352,3752,0.018823317415084376,1.0,1.0,,,,,,,,,
939,117484,3756,0.017102405295388933,1.0,1.0,,,,,,,,,
940,117584,3760,0.017523936212783916,1.0,1.0,,,,,,,,,
941,117716,3764,0.025112390153963986,0.75,0.75,,,,,,,,,
942,117816,3768,0.02180872711277212,1.0,1.0,,,,,,,,,
943,117948,3772,0.01429419432586542,1.0,1.0,,,,,,,,,
944,118080,3776,0.022565967459127593,0.75,0.75,,,,,,,,,
945,118212,3780,0.03599177327415191,0.75,0.75,0.02433963560646262,0.75,0.75,,,,,,
946,118344,3784,0.015410806637769526,1.0,1.0,,,,,,,,,
947,118476,3788,0.022432156082826397,1.0,1.0,,,,,,,,,
948,118608,3792,0.014517522567084596,1.0,1.0,,,,,,,,,
949,118740,3796,0.06064706336937206,0.5,0.5,,,,,,,,,
950,118840,3800,0.016515658220223103,1.0,1.0,,,,,,,,,
951,118940,3804,0.03206063711054261,1.0,1.0,,,,,,,,,
952,119072,3808,0.015198853634639561,1.0,1.0,,,,,,,,,
953,119172,3812,0.03780022960205447,0.75,0.75,0.031226581779002914,0.75,0.75,,,,,,
954,119304,3816,0.014448507792025111,1.0,1.0,,,,,,,,,
955,119436,3820,0.021258298586248545,1.0,1.0,,,,,,,,,
956,119536,3824,0.01912943859964647,1.0,1.0,,,,,,,,,
957,119668,3828,0.03429715419440072,0.75,0.75,,,,,,,,,
958,119768,3832,0.02317730165603621,1.0,1.0,,,,,,,,,
959,119900,3836,0.01877187163594414,1.0,1.0,,,,,,,,,
960,120032,3840,0.036004961986539574,0.75,0.75,,,,,,,,,
961,120132,3844,0.017563661412617934,1.0,1.0,0.02225279382262594,1.0,1.0,,,,,,
962,120264,3848,0.01557152081648212,1.0,1.0,,,,,,,,,
963,120396,3852,0.03611927051324301,0.75,0.75,,,,,,,,,
964,120528,3856,0.018815697884236898,1.0,1.0,,,,,,,,,
965,120660,3860,0.021207893108833104,1.0,1.0,,,,,,,,,
966,120792,3864,0.017713032211366553,1.0,1.0,,,,,,,,,
967,120892,3868,0.023855403888621063,1.0,1.0,,,,,,,,,
968,120992,3872,0.023663850004420325,1.0,1.0,,,,,,,,,
969,121124,3876,0.02195468740643264,0.75,0.75,0.03158652405980718,0.75,0.75,,,,,,
970,121256,3880,0.022800423052079,0.75,0.75,,,,,,,,,
971,121388,3884,0.015659375006846974,1.0,1.0,,,,,,,,,
972,121520,3888,0.03652297213246385,0.75,0.75,,,,,,,,,
973,121652,3892,0.012321963404599784,1.0,1.0,,,,,,,,,
974,121752,3896,0.02088113051571971,1.0,1.0,,,,,,,,,
975,121884,3900,0.01214966815121727,1.0,1.0,,,,,,,,,
976,122016,3904,0.020191820428574373,1.0,1.0,,,,,,,,,
977,122148,3908,0.018350628902267088,1.0,1.0,0.023194058717911047,0.75,0.75,,,,,,
978,122280,3912,0.012612036126757289,1.0,1.0,,,,,,,,,
979,122412,3916,0.01598667066697203,1.0,1.0,,,,,,,,,
980,122544,3920,0.021592132895893887,0.75,0.75,,,,,,,,,
981,122676,3924,0.022821095572519424,1.0,1.0,,,,,,,,,
982,122808,3928,0.0145668844141278,1.0,1.0,,,,,,,,,
983,122940,3932,0.018118073615454904,1.0,1.0,,,,,,,,,
984,123072,3936,0.011478897053464152,1.0,1.0,,,,,,,,,
985,123204,3940,0.012718031507507704,1.0,1.0,0.012104938112677247,1.0,1.0,,,,,,
986,123304,3944,0.02726245501158701,0.75,0.75,,,,,,,,,
987,123404,3948,0.018651877835103126,1.0,1.0,,,,,,,,,
988,123536,3952,0.016635264923058914,1.0,1.0,,,,,,,,,
989,123668,3956,0.01385228028498773,1.0,1.0,,,,,,,,,
990,123800,3960,0.01195373755082855,1.0,1.0,,,,,,,,,
991,123932,3964,0.012207646625366806,1.0,1.0,,,,,,,,,
992,124064,3968,0.026111778109255395,0.75,0.75,,,,,,,,,
993,124196,3972,0.014324275524104452,1.0,1.0,0.011525898795165971,1.0,1.0,,,,,,
994,124328,3976,0.022005115069268298,0.75,0.75,,,,,,,,,
995,124460,3980,0.011682692301708928,1.0,1.0,,,,,,,,,
996,124560,3984,0.016270041224094787,1.0,1.0,,,,,,,,,
997,124692,3988,0.012655087026940919,1.0,1.0,,,,,,,,,
998,124824,3992,0.026257682368817543,0.75,0.75,,,,,,,,,
999,124956,3996,0.013871642209498988,1.0,1.0,,,,,,,,,
1000,125056,4000,0.018236420375499923,1.0,1.0,,,,,,,,,
1001,125188,4004,0.01310686893678337,1.0,1.0,0.0156744626808586,1.0,1.0,,,,,,
1002,125320,4008,0.0501999930146485,0.75,0.75,,,,,,,,,
1003,125452,4012,0.011846736384751465,1.0,1.0,,,,,,,,,
1004,125584,4016,0.013519107878376815,1.0,1.0,,,,,,,,,
1005,125716,4020,0.015098901182383316,1.0,1.0,,,,,,,,,
1006,125816,4024,0.0179191221789165,1.0,1.0,,,,,,,,,
1007,125916,4028,0.01856214956996458,1.0,1.0,,,,,,,,,
1008,126048,4032,0.016207336175391447,1.0,1.0,,,,,,,,,
1009,126148,4036,0.021538260881078106,1.0,1.0,0.016823859429576375,1.0,1.0,,,,,,
1010,126280,4040,0.023336293680847577,0.75,0.75,,,,,,,,,
1011,126412,4044,0.021546595478084785,0.75,0.75,,,,,,,,,
1012,126544,4048,0.014198181596276813,1.0,1.0,,,,,,,,,
1013,126644,4052,0.01779782734533152,1.0,1.0,,,,,,,,,
1014,126776,4056,0.011460505765102907,1.0,1.0,,,,,,,,,
1015,126908,4060,0.015774664697929666,1.0,1.0,,,,,,,,,
1016,127040,4064,0.011736464136329516,1.0,1.0,,,,,,,,,
1017,127172,4068,0.014066877123952963,1.0,1.0,0.021888972321709162,0.75,0.75,,,,,,
1018,127272,4072,0.013833265942585814,1.0,1.0,,,,,,,,,
1019,127404,4076,0.026194166289280927,0.75,0.75,,,,,,,,,
1020,127536,4080,0.012591341371775115,1.0,1.0,,,,,,,,,
1021,127668,4084,0.014984796419151963,1.0,1.0,,,,,,,,,
1022,127800,4088,0.013199789447024844,1.0,1.0,,,,,,,,,
1023,127932,4092,0.025820581206390615,0.75,0.75,,,,,,,,,
1024,128064,4096,0.015852296595349032,1.0,1.0,,,,,,,,,
1025,128196,4100,0.030126646734171064,0.75,0.75,0.014082900408240277,1.0,1.0,,,,,,
1026,128296,4104,0.014598198837711988,1.0,1.0,,,,,,,,,
1027,128428,4108,0.011567849274911028,1.0,1.0,,,,,,,,,
1028,128560,4112,0.012214589184873005,1.0,1.0,,,,,,,,,
1029,128692,4116,0.009073291517505027,1.0,1.0,,,,,,,,,
1030,128824,4120,0.013278286520904884,1.0,1.0,,,,,,,,,
1031,128956,4124,0.01235532606216566,1.0,1.0,,,,,,,,,
1032,129056,4128,0.01842237587869917,1.0,1.0,,,,,,,,,
1033,129188,4132,0.014199079817045969,1.0,1.0,0.024768785918118867,0.75,0.75,,,,,,
1034,129320,4136,0.010137961894685504,1.0,1.0,,,,,,,,,
1035,129420,4140,0.019695377069835728,1.0,1.0,,,,,,,,,
1036,129552,4144,0.014742642546620884,1.0,1.0,,,,,,,,,
1037,129684,4148,0.014337460744810997,1.0,1.0,,,,,,,,,
1038,129816,4152,0.011641795372736895,1.0,1.0,,,,,,,,,
1039,129948,4156,0.011308027239034929,1.0,1.0,,,,,,,,,
1040,130048,4160,0.0847000569236515,0.75,0.75,,,,,,,,,
1041,130180,4164,0.01304075508437194,1.0,1.0,0.018888314566358415,1.0,1.0,,,,,,
1042,130312,4168,0.070591862728905,0.75,0.75,,,,,,,,,
1043,130444,4172,0.020375814144754825,1.0,1.0,,,,,,,,,
1044,130576,4176,0.052325140789372504,0.75,0.75,,,,,,,,,
1045,130708,4180,0.014711931194116233,1.0,1.0,,,,,,,,,
1046,130808,4184,0.015881503639985795,1.0,1.0,,,,,,,,,
1047,130940,4188,0.016920414425148637,1.0,1.0,,,,,,,,,
1048,131072,4192,0.01809725668087253,1.0,1.0,,,,,,,,,
1049,131204,4196,0.025285372339702402,0.75,0.75,0.01887732737192039,1.0,1.0,,,,,,
1050,131304,4200,0.015029260657232348,1.0,1.0,,,,,,,,,
1051,131404,4204,0.018978129221025788,1.0,1.0,,,,,,,,,
1052,131536,4208,0.016444967662354485,1.0,1.0,,,,,,,,,
1053,131668,4212,0.01226818155277158,1.0,1.0,,,,,,,,,
1054,131800,4216,0.03697331448581537,0.75,0.75,,,,,,,,,
1055,131932,4220,0.023820305452609315,0.75,0.75,,,,,,,,,
1056,132064,4224,0.01908748964523511,1.0,1.0,,,,,,,,,
1057,132196,4228,0.023577392266821567,0.75,0.75,0.03911024346110253,0.5,0.5,,,,,,
1058,132296,4232,0.024396161449548495,1.0,1.0,,,,,,,,,
1059,132428,4236,0.015577338346384409,1.0,1.0,,,,,,,,,
1060,132560,4240,0.020098521210184118,0.75,0.75,,,,,,,,,
1061,132692,4244,0.014135392445202798,1.0,1.0,,,,,,,,,
1062,132824,4248,0.01103837465671859,1.0,1.0,,,,,,,,,
1063,132956,4252,0.032864109892189505,0.75,0.75,,,,,,,,,
1064,133088,4256,0.01857673864831696,1.0,1.0,,,,,,,,,
1065,133220,4260,0.014731868377424817,1.0,1.0,0.012626393695147725,1.0,1.0,,,,,,
1066,133352,4264,0.012578513718814294,1.0,1.0,,,,,,,,,
1067,133484,4268,0.0568007302255856,0.5,0.5,,,,,,,,,
1068,133584,4272,0.018471492849294013,1.0,1.0,,,,,,,,,
1069,133716,4276,0.012744503609519313,1.0,1.0,,,,,,,,,
1070,133816,4280,0.01860014064515175,1.0,1.0,,,,,,,,,
1071,133948,4284,0.010705906637391037,1.0,1.0,,,,,,,,,
1072,134080,4288,0.013806114453312828,1.0,1.0,,,,,,,,,
1073,134212,4292,0.015423223787022735,1.0,1.0,0.015459155856240915,1.0,1.0,,,,,,
1074,134344,4296,0.014930251090669342,1.0,1.0,,,,,,,,,
1075,134476,4300,0.013931722860564549,1.0,1.0,,,,,,,,,
1076,134608,4304,0.015472588186726172,1.0,1.0,,,,,,,,,
1077,134740,4308,0.026105611049089247,0.75,0.75,,,,,,,,,
1078,134840,4312,0.02254752690018146,1.0,1.0,,,,,,,,,
1079,134972,4316,0.013686587520674039,1.0,1.0,,,,,,,,,
1080,135072,4320,0.015413389176157017,1.0,1.0,,,,,,,,,
1081,135204,4324,0.013049959662918411,1.0,1.0,0.015323210407618928,1.0,1.0,,,,,,
1082,135304,4328,0.015643717416711906,1.0,1.0,,,,,,,,,
1083,135436,4332,0.012716425337125584,1.0,1.0,,,,,,,,,
1084,135568,4336,0.013067755449393165,1.0,1.0,,,,,,,,,
1085,135700,4340,0.019276725615063807,1.0,1.0,,,,,,,,,
1086,135832,4344,0.014375617928699996,1.0,1.0,,,,,,,,,
1087,135964,4348,0.012137736497003929,1.0,1.0,,,,,,,,,
1088,136064,4352,0.011565597627788976,1.0,1.0,,,,,,,,,
1089,136196,4356,0.010287975390795623,1.0,1.0,0.032481216668480216,0.75,0.75,,,,,,
1090,136328,4360,0.03067985394103154,0.75,0.75,,,,,,,,,
1091,136460,4364,0.016017700704520053,1.0,1.0,,,,,,,,,
1092,136560,4368,0.01480347630306388,1.0,1.0,,,,,,,,,
1093,136692,4372,0.012313676208804622,1.0,1.0,,,,,,,,,
1094,136824,4376,0.012397376437020517,1.0,1.0,,,,,,,,,
1095,136956,4380,0.013312225688134588,1.0,1.0,,,,,,,,,
1096,137088,4384,0.035503228746824614,0.5,0.5,,,,,,,,,
1097,137220,4388,0.012522122231477651,1.0,1.0,0.012323369004304042,1.0,1.0,,,,,,
1098,137352,4392,0.042718070328555645,0.75,0.75,,,,,,,,,
1099,137484,4396,0.01065020907352164,1.0,1.0,,,,,,,,,
1100,137616,4400,0.012128268293528564,1.0,1.0,,,,,,,,,
1101,137748,4404,0.01119303294086471,1.0,1.0,,,,,,,,,
1102,137880,4408,0.012384244460195948,1.0,1.0,,,,,,,,,
1103,138012,4412,0.012388814970481585,1.0,1.0,,,,,,,,,
1104,138144,4416,0.039515539691264506,0.75,0.75,,,,,,,,,
1105,138276,4420,0.010520783060850079,1.0,1.0,0.03655749763956614,0.5,0.5,,,,,,
1106,138376,4424,0.03944983075285412,0.75,0.75,,,,,,,,,
1107,138508,4428,0.017973066501335497,1.0,1.0,,,,,,,,,
1108,138640,4432,0.01748043524832354,1.0,1.0,,,,,,,,,
1109,138772,4436,0.013834239997885191,1.0,1.0,,,,,,,,,
1110,138904,4440,0.020908924524496372,0.75,0.75,,,,,,,,,
1111,139036,4444,0.016235567739906854,1.0,1.0,,,,,,,,,
1112,139136,4448,0.015393644045098636,1.0,1.0,,,,,,,,,
1113,139236,4452,0.016708078961497987,1.0,1.0,0.011611770089690481,1.0,1.0,,,,,,
1114,139336,4456,0.01134722975067158,1.0,1.0,,,,,,,,,
1115,139468,4460,0.03648162853980457,0.75,0.75,,,,,,,,,
1116,139568,4464,0.02121522292178819,1.0,1.0,,,,,,,,,
1117,139700,4468,0.01083157013762431,1.0,1.0,,,,,,,,,
1118,139832,4472,0.011745141094293237,1.0,1.0,,,,,,,,,
1119,139932,4476,0.017322300189573998,1.0,1.0,,,,,,,,,
1120,140032,4480,0.015274566770275727,1.0,1.0,,,,,,,,,
1121,140164,4484,0.011552010445049634,1.0,1.0,0.0090858709735776,1.0,1.0,,,,,,
1122,140296,4488,0.01777561454582383,1.0,1.0,,,,,,,,,
1123,140428,4492,0.013495353517337208,1.0,1.0,,,,,,,,,
1124,140560,4496,0.04629567565892529,0.75,0.75,,,,,,,,,
1125,140692,4500,0.014388077999088013,1.0,1.0,,,,,,,,,
1126,140824,4504,0.03451375137381461,0.75,0.75,,,,,,,,,
1127,140956,4508,0.03514208938954027,0.75,0.75,,,,,,,,,
1128,141088,4512,0.011431815225728881,1.0,1.0,,,,,,,,,
1129,141220,4516,0.02916637324707651,0.75,0.75,0.016495592833889627,1.0,1.0,,,,,,
1130,141352,4520,0.02370776794033219,0.75,0.75,,,,,,,,,
1131,141452,4524,0.015212669677547032,1.0,1.0,,,,,,,,,
1132,141584,4528,0.014878098622869942,1.0,1.0,,,,,,,,,
1133,141716,4532,0.01476274288683243,1.0,1.0,,,,,,,,,
1134,141848,4536,0.04862945690837996,0.75,0.75,,,,,,,,,
1135,141980,4540,0.0167673769946674,1.0,1.0,,,,,,,,,
1136,142080,4544,0.047163802851357746,0.75,0.75,,,,,,,,,
1137,142212,4548,0.021579543134262802,1.0,1.0,0.02583390064367315,0.75,0.75,,,,,,
1138,142344,4552,0.024476622185282793,0.75,0.75,,,,,,,,,
1139,142476,4556,0.02796408649961052,0.75,0.75,,,,,,,,,
1140,142608,4560,0.017712246484266104,1.0,1.0,,,,,,,,,
1141,142740,4564,0.018750026403772893,1.0,1.0,,,,,,,,,
1142,142872,4568,0.014919404639786932,1.0,1.0,,,,,,,,,
1143,143004,4572,0.019479216050709174,1.0,1.0,,,,,,,,,
1144,143136,4576,0.016977240791739803,1.0,1.0,,,,,,,,,
1145,143268,4580,0.0156370583274839,1.0,1.0,0.015815417353515784,1.0,1.0,,,,,,
1146,143368,4584,0.015984911418743954,1.0,1.0,,,,,,,,,
1147,143500,4588,0.013122445749696399,1.0,1.0,,,,,,,,,
1148,143600,4592,0.01743946052160131,1.0,1.0,,,,,,,,,
1149,143732,4596,0.01672784864864674,1.0,1.0,,,,,,,,,
1150,143864,4600,0.014351673260948135,1.0,1.0,,,,,,,,,
1151,143964,4604,0.07698862971244115,0.75,0.75,,,,,,,,,
1152,144064,4608,0.018615710786261275,1.0,1.0,,,,,,,,,
1153,144196,4612,0.012562458142629965,1.0,1.0,0.022697637666053653,0.75,0.75,,,,,,
1154,144328,4616,0.010896390921550248,1.0,1.0,,,,,,,,,
1155,144460,4620,0.014843518193523126,1.0,1.0,,,,,,,,,
1156,144592,4624,0.016592426811314027,1.0,1.0,,,,,,,,,
1157,144724,4628,0.01404397372187816,1.0,1.0,,,,,,,,,
1158,144824,4632,0.026877019779753365,0.75,0.75,,,,,,,,,
1159,144956,4636,0.017053265643444886,1.0,1.0,,,,,,,,,
1160,145088,4640,0.014274005976901307,1.0,1.0,,,,,,,,,
1161,145188,4644,0.0171615373906828,1.0,1.0,0.012138756891002345,1.0,1.0,,,,,,
